tweet_id,sentiment,author,content
1695961317,worry,pauliniunia,voyed on MTV Movie Awards  Mostly on TWILIGHT and SLUMDOG   http://is.gd/wBt6
1695961335,love,Ezzii,http://twitpic.com/4jkvh - I wasn't bored really..  my redd converse. I love converse.
1695961352,love,NiiSSii,"@mileycyrus http://twitpic.com/3goxn - yes , everybody love you. i'm a german Fan. Follow me !"
1695961420,love,mazza53,after pub lunch am now going to daughters for tea life is good
1695961519,happiness,elderwand,@CourvidLove4Eva  FC is back dear.
1695961525,worry,BrookeReviews,@jsmithready It'd be really hard to give up my chocolate while reading.  Does chocolate count as a food?
1695961550,love,Louie_E,@nic0lepaula http://twitpic.com/4jbhp - jeez! I think you look alot prettier without make up.
1695961617,happiness,lizgerard,@Mofette briliant! May the fourth be with you  #starwarsday #starwars
1695961639,love,meldiplacido,@alroaker Loved the comment on flashcads! I'm old school too!
1695961652,happiness,christenbain,added 30 minutes to morning sleep by cutting out useless Today Show. Feels nice
1695961757,happiness,ashley_haru,Yayz! Today's is the day I call and see if I got that job! x3 I ish so happy... even though I slept horribly... So I'm kinda drained...
1695961765,love,BillieCraftRoom,@MyHandboundBook Love your latest journals. I finally joined Twitter so came to say Hi
1695961913,happiness,hollywood5280,Good morning ! Wishing everyone a great week
1695961931,hate,Scalper68,long $nem (page from @maoxian intraday trading for dummies book)
1695962080,happiness,NikkiCK,@PatriciaP1977 thanks for the follow
1695962114,happiness,MauricioAlberto,@IntriguingDs ... same to you!
1695962186,happiness,tamipants,"@dg4G ha! nice.    that's about all the german you're gonna get from me.  after that, it's just counting and jibberish."
1695962196,happiness,sarahmusgrove,Happy Star Wars Day to you all
1695962259,happiness,izza11,had a thrilling time with DAS joyride roadtrip! nice driving Pai and Paulo.  http://plurk.com/p/rrg18
1695962292,love,scodal,@SwitchingGranny it is my honor
1695962355,happiness,PRolivia,@AndreasHale yeah !!
1695962417,happiness,janamurray,Beautiful morning here in the mountains
1695962637,love,x_Fantus_x,"@brockhurst  Chocolate-flavoured nipple spread (with applicator) eh?  Perfect just what I'd been looking for, thanks"
1695962816,love,me1an1e,"@jackgraycnn catching up on my tweets, I saw AC's promo of your new blog before yours, I knew immediately it would be yours by the title"
1695962858,worry,weatherangel,@readerwave if I know what you want it is easier to please you ;). I am glad you mentioned it
1695962920,love,CarlT,@TerrieSoberg hey that is pretty good sucking up - my daughter is exactly the same - glad to see I am not alone   Good luck mom
1695962944,hate,RinoaTakako,@Fnoo John and I just bought four boxes of them
1695962999,happiness,mammoth728,Goodmorning
1695963009,worry,danikaze,@alansmitheejp yeah i want to know what that is too!
1695963058,happiness,SnowgooseSA,@snappingturtle @Jonin60seconds requested the date - and he is the guest of honour after all...
1695963268,happiness,McFLY_4_EVER,@LittleFletcher oh yeah...haven't seem that in ages!! got to watch that soon!! thanks for reminding me!!
1695963321,happiness,melle,@atomicfern just made my day: http://tinyurl.com/cumqmv
1695963429,happiness,kirstydutoit,subway  im going to get subway....  love it! ate it often when i was in new zealand....
1695963615,love,whitneyhill,@heymamakat happiest of birthdays to you Kat
1695963782,sadness,jeffcthomefan,"@DoctahAna Can't really do anything about that, now can I?"
1695964011,happiness,iVenus,from last Montday's award ceremony  http://twitpic.com/4jkvl
1695964036,worry,Eliizaabeeth,@Tamarzipan My windows open and its not that cold ahahah
1695964120,happiness,chelseacochrane,"@stellarbeam Dunno yet, would LOVE to though! I keep missing them any other time for some reason :S &amp; have fun!"
1695964127,love,Deenanemily,"@WSPNews  Happy Monday to you as well! After a great festival this weekend, I have lots of soap to make..and a order to put in with you!"
1695964314,love,svanakei,@mileycyrus http://twitpic.com/4fzo7 - you both have so beatiful eyes  i wanna have them
1695964379,worry,bipolarcycle,"Hell, my iTunes music library is even bipolar!"
1695964618,happiness,foldedmemos,pilot to co-pilot baby we burnin' up   /i cannot stress how much this line works.
1695964636,worry,cutefede,"@runawayblue don't worry though,he will be fine"
1695964670,happiness,queenbee180,@latinavanessa I'm sooo ready for a beautifyl day
1695964746,happiness,garymurning,@gamerbabe360 I'm feeling a little sleepy now. Been reading Gunter Grass... wonderful but tiny print. Eyes done in
1695964985,happiness,Pantohorse,@Agent_M Thanks for remembering
1695965182,love,tweetles,@frankparker Good! I hope that it was a wonderful experience!
1695965310,sadness,nicefaceMITCHIE,@smileitsbubbles that is yo name girllll!
1695965406,happiness,GinaLaGuardia,@MizFitOnline I agree. I danced with my dad to &quot;Kind &amp; Generous&quot; at my wedding. HUGE fan.
1695965422,worry,ohhushmusic,@earth2mars definitely dont be offended. im messing around with various twitter apps and strange things keep happening.
1695965474,happiness,kellyablackford,@alissawoolery you go girl!!!
1695965482,happiness,imelda83,Back from AOT last lec.. Alot of question marks on my head.. But thank God for all the tips.. Should be able to pull tru
1695965492,worry,bryanbarry,got all A's
1696001995,happiness,PastyD,@llittizzio I'm in a good mood... See?  I'm smiling!!!!!
1696002034,happiness,PumaSwede,Time to get educated  Hope you all are off for a great start on this Monday morning
1696002102,love,TinaBit,@FOX19Sara Go girl!! Start your day out right...gotta love that!
1696002109,sadness,kristengreen,@scottharrison Thanks for the DM! I am on the ATL Twestival committee &amp; really hope you have a public speaking event soon!! Enjoy ATL
1696002121,happiness,xcavate,@FragDolls ok I just love it when big buff tattoed (preferably Christian)  men strut...fluffy dogs are optional
1696002254,love,luckydesigns,"@weddingsites Not a problem. I loved that idea, and of course the photos were just perfect!"
1696002364,worry,Lord_Kartz,Man with a great sense of humour... Venky Pachad?
1696002430,worry,fabrice_allard,@kouzrah etherreal WAS my main preoccupation. Now it's EtherREAL's preoccupation... humm... me ? schizophrenic ?
1696002743,happiness,nsane8,@erwin57 Peek-a-boo!! i can see you!!
1696002769,love,daltfresh,"@LewisForbes that sounds pretty sweet, you too must be loving it! yeah man that sounds cool, keen for that"
1696002774,love,soveren,"ok i just spent like ï¿½50 on soundtracks, a galaxy class starship and EVE online. sigh"
1696002967,happiness,colinatraceyxo,@ileanedover HEYHEYHEYY happy star wars day   watcha doin this friday? up for a movie?
1696003022,love,tiiffy2k9,&lt;3 ryan baby iloveyopu xxx &lt;3 10 days kayleigh baby lymz cntt waiit
1696003124,sadness,livio162,@denise183rd yo wake your ass up  and go to work  go get that paper  u aint sick dont lie
1696003260,happiness,Saz_xox,@EmilyYoung09 havin fun? x btw isnt it bowling? x  xx
1696003267,happiness,peechhh,happy star wars dayyyy =D and hbd to uncle LEE
1696003446,sadness,southernsocial,@sbcvandy OMG! I KNOW!  I give myself a stroke everytime I go getting mad at them. (Quietly with the windows rolled up.    )
1696003476,sadness,Crazy_teen,At school. Blagh. Yay I'm getting the IPhone in August!!
1696003612,love,agibsmith,This is great!  I just found out that it's Star Wars Day.       &quot;May the 4th&quot; be with you!  Have you hugged your Ewok today?
1696003623,happiness,wendypetty,good morning tweeties! what to do today? I am all rested up from Richmond and ready to hit the beach!
1696003643,worry,ciaobella50,"@chuckiem  Yes,  and I hope the show I promoted was clean.....   lol      Bella"
1696003662,happiness,lilydaawesome,@merlehenge the lost cost is a total plus.  Nutella is like peanut butter mixed with chocolatey goodness. yumm. ^^
1696003663,love,LightlySalted,@MotherBlanker I love brewing ideas! Great things always come from them.  keeping my fingers crossed for you!
1696004040,worry,johnjeebjhu,Shower. Class. More class. Taking care of my lady-friend. Writing like there's no tomorrow.
1696004073,worry,kivanmaharaj,Well hopefully the rest of the day gets better.
1696004160,happiness,srjohannes,ooooo I am playing around with my book'smovie trailer (whn I'm not writing of course) &amp; it looks GOOOOOOOOOOD!  I need a release date
1696004197,happiness,chefjeff,@jtchan83 Woo Hoo! It's time to play &quot;Name That Twune&quot;
1696004270,sadness,Gothic_Tampons,"Watching &quot;All the Kings Men&quot;, It be pretty good so far!"
1696004287,happiness,tidbitr,@susiecheng We all need that simple reminder-thx!
1696004348,happiness,babilorentz,@marimcfly morning!!!! happy #juddday
1696004376,happiness,MindieC,i'm excited about cake class 3 tonight   i'm a nerd
1696004538,happiness,sammyboy405,Back to reality tomorrow. But I think I will dig me out a cigar and smoke me a good one. Yes i bought 3 boxes of the &quot;GOOD&quot; Ones
1696004542,worry,gormypuppy,is sitting thru the boring bits in Titanic waiting for the good bit to start in couple of hours
1696004632,worry,kellyoneill,@neonbutterfly1 Thank you! I hope you saw the 2nd one I posted - the 1st won had some wonky color thing happening.
1696004660,happiness,velvetescape,"@spumante hahaha! Yes, I do"
1696004661,happiness,nell_xo,"@k_griffiths There was a good atmos. I decided to stay til closing, very funny!"
1696004693,happiness,paulosoxo,@Doctor_Death Well I'm impressed with your technical skillz
1696004741,happiness,elderwand,@Jaceyjaden whoa!! hahaha! wee going there in a bit! just watching Hugh Jackman's interview at Oprah.
1696004757,happiness,goalgirl12,16 days until I start moving!
1696004790,happiness,skhan92,@taylorswift13 i wish you could come to Swindon...2 hours away...its my dream to meet you  xoxo
1696004849,love,amazingboy,Coffee time  be back later kisses*
1696004900,love,camille_08,I love you - Martina Mcbride. Love this song!
1696004910,worry,SeekerOf,"@AnnebrittB slaying dragons &amp; rescue innocents, this could be a good life movie   Make sure to take a camara and film!!!!"
1696005032,happiness,historystudent1,"@reaching4amomnt it'll be close, but hopefully they can figure it out  they'll be eating nothing but those cookies for the week tho."
1696005052,worry,thebigcliche,@criminalminds  out of commish for a few days in ATL with fam.  Just saw the updates to the .net website... Looks AWESOME!
1696005125,sadness,HudgensPersonal,"@PerezHilton hey perez! good luck! well, i'm still planning for a big present to be given for my mom! i love you mom!"
1696005126,sadness,Racheld11,"@thisisbenwood -  I wanna go see them in Edinburgh  won't happen though haha , yir lucky! And have funnnn  xxx"
1696005128,happiness,colleennyman,@CaroleCross Thank you for that!  I know it.
1696005237,happiness,gayadesign,@DesiznTech thanks  glad you like it
1696005325,sadness,BaileyBoo93,idk why im so hyper im jumping everyhere. ugh lets let it be friday sweeney todd then cinco de mayo il those parties
1696005392,worry,JeremyCShipp,@littlefluffycat hehe--sorry.  I've never been very good at blending in...
1696005590,sadness,abstractg,@MissDeeeee don't encourage me... I've got years of this stuff. you will regret it !
1696005593,happiness,missrissie,"@dolliesierra Awwh....well at least you are up top, where the magic happens!  Today will be a good day, no worries."
1696005707,sadness,andychapman09,@aweekes haha nope she won't  altho my train back from Leeds I booked an hour too early and they won't let me change it :/
1696005764,worry,qweendassah,@teemwilliams i feel that!! esp when you know u aint done the wrong  &lt;3 U!
1696005775,love,KimberlyATL,today is a good day to take lots of naps
1696006029,worry,Iglara,is thinking about &quot;magnetism and spiritual equilibrium.&quot; My do you alcoholics have a way with words!
1696006038,sadness,spryfaery,"@Heart_song Glad you had a wondrous Beltaine! Mine was quiet, yet in sync with the season.  Miss you all..."
1696006164,happiness,Eyezaddiction,@cutegingerbread i do but is just a haul vid/photo slideshow only. I only do it for fun  http://www.youtube.com/eyezaddiction
1696006259,happiness,hepcat666,I lke wearing kiddies clothes. Makes me breasticles look all big n stuff
1696042465,happiness,sadiestardust,"In Whin Park on the swings, victory is all mine right now"
1696042471,happiness,aida_jeanne,School. School. School.  today seems like it's going to be a great day!
1696042517,worry,yajtyler,I think it's time to take a shower &amp; get ready for the dayy.  I hope we go shopping while we're in Mason today. I want new clothes!!
1696042570,sadness,ModelJennyJones,"@nickiminaj Nicklaus!!!!!  Iï¿½m MAD I missed you out in VA last night, I was gonna snatch you up and make you wifey!!! 2009 is MINEE"
1696042631,worry,callmaggie,@WalkingHorse glad to hear that    Do you have a busy day today?
1696042984,happiness,nsane8,@PITCHERPARK i want her more on Survivor!!
1696043028,love,SandiNJ,"@kruss73 Hi Katie! Just signed in! How are you, sweetie?"
1696043349,happiness,BubblyBride,Good Morning Tweeters... Happy Monday!  Grab a big cup of coffee it's a new week
1696043438,love,chellesia,"Great, social network sites are still growing"
1696043441,worry,J0SMILES,"@lola0507 hi my love! Im ok, just trying to get thru these finals, they're going to be the DEATH of me. how are you"
1696043512,hate,mohawkkid09,Watching my girlfriend get out the showe  with her lime green towel .. IM BAD!!!!   Mohawk Kidd
1696043520,worry,samkillip,about to book train tickets for friday!
1696043585,happiness,BeckyPool,@Perpetual_Kid May the 4th be with you
1696043631,happiness,thetarotlady,@jkarney  #amtarot Thank you so much!
1696043669,happiness,substudio,"@MrsVaught happy birthday, amber! hope it's a great one...and - you're far away from thirty...shhh...you're making us 29'ers feel sad!"
1696043684,sadness,Luvstoned,I'm up. I have a plan to transform my bedroom today. Random.
1696043736,happiness,xsuzannee,"@mcflyyerr yeah that's trueee  i can't wait till the tour dvd comes out, that tour was so epic (: and the backstage material is hilarious"
1696043746,happiness,ru5tyloxx,@RainbowSuicide SHOW ME SHOW ME!!!
1696043805,love,colleennyman,"@TruthsCompany Man, Joel!  You're amazing at uncovering that little truth hiding under my surface.  Thanks."
1696043806,sadness,thePinkbrain,Good morning scary world!
1696043831,worry,chrystalmurphy,"J, sorry about the bad night, hopefully my workout updates gave you a little humor in your night.."
1696043865,worry,Trish5511,I wish I had a friend that was a chiropractor
1696043909,happiness,an0key,@prisca_eyedea I love last.fm but find it a lot easier (and more content) on spotify  add me on http://last.fm/user/an0key if you like
1696043926,love,webchetan,@TweetPhoto Kewl Sounds good. Will wait for it. Thanks
1696043955,worry,CollectorManiac,"May the fourth be with you.  Oh come on, no one had actually spelled it out yet"
1696043975,love,tariraridum,&lt;3 alayellow
1696044006,hate,nick_burd,"@snookca I find mondays are the busiest days. I come into work, and there are 100 things to do cause the boss works weekends."
1696044041,worry,number__6,@bonobo_fr Yes I saw the Village but the restaurant in the Village Square has a sign above it that reads &quot;Digestif.&quot;
1696044046,happiness,danoltersdorf,On an operations conference call with the great peeps @campusadvantage team. Y'all make Mondays a bit easier to handle.
1696044159,happiness,roomforthought,"one of my favorite, most relaxing songs to wake up to: http://tinyurl.com/c8fr3e Good morning."
1696044198,love,Yanuhh,lapit na ko magout. lapit na fated to love you.hehe  http://plurk.com/p/rrj4e
1696044255,happiness,IonaMakiola,"@Brawny2004 true true, I'm writing atm, trying 2 b coherent about the last 4 yrs&amp;string narratives through it but my meats rotting nicely"
1696044314,happiness,AshMileyFan,Listening to Miley Cyrus Breakout CD ! love it!
1696044479,happiness,fergiemcgee24,@SedzOz no actually it gets rid of the bacteria and they thaw out nicely
1696044519,love,mmburnside,Loves Agustin and his happy morning moods
1696044520,happiness,msalien,Morning peeps... If you need to get at me you know where I am... I'll be around  ? http://blip.fm/~5jtyh
1696044521,worry,benpatrick90069,@matalatine I scare you? No!
1696044534,worry,sethu470,@sankar_datti Thanks sankar for ur wishes
1696044589,love,Kaalie,"@brinahaha i'm just starting it brinn, guess what?? i get my laptop back  but i can't use the messenger, hate it."
1696044631,happiness,gratitudecircle,Just checking in to say Good Monday Morning to all my #mamo friends....
1696044663,happiness,locklund,"@emmaemelie haha thanx.. now, twitter is a lot more public at YBC than i presumed"
1696044681,happiness,Enzow,just got home from the gym..tennis first then badminton.ehehe!
1696044706,happiness,WittyKim,working my ass off and I am completely happy
1696044896,happiness,hiwendee,@LarryWalksFast Cool. That'd be fantastic!
1696044947,happiness,mkdragoness,@artistico The John Lennon poster. My inner fan girl is dancing with joy.
1696045002,happiness,KiaSerrano,@ BeardBurk: Their being optimistic
1696045098,happiness,tessamy,YES!! REPRIEVE!! One paper pushed back until Friday! That leaves just three more pages due by 4:00pm... not even a problem.
1696045110,worry,michielg,Nailing some webconcepting *in the zone*. I should be awarded..
1696045331,happiness,JennaRaeLove,"Photo: jdperry: Seriously, theseï¿½pictures make my day.  Hahaha. Iï¿½always just go aroundï¿½saying ï¿½OMG did you... http://tumblr.com/xzn1pir8s"
1696045349,happiness,artemisrex,@apmckeown it sure is  Hope you're having a great morning
1696045388,happiness,scottyang,167 SQL queries to display one single deal page on OzBargain. Looks like I'll have fun optimising it!  Bad bad Drupal...
1696045448,happiness,razvanphoto,@mirnygirly If it doesn't work out drop me a line. I would love to talk with you more about this
1696045452,happiness,pmartin46_USANA,"Hey, thanks for the follow, wow this is exciting a new tweet."
1696045471,happiness,sewhappyJen,MORNING EVERY1! Giveaway at http://tinyurl.com/dhc4hg  Mod Kid Emma pattern &amp;$25 GiftCert to HipFabric!! GO check it out
1696045550,happiness,JGobert,@nickdaigle too short as usual...  but was awesome
1696045692,worry,nathantwright,"Back at it after a weekend of working in the yard. Didn't open the laptop once, and I'm thankful."
1696045742,love,Beckkkky,May the 4th Be with you all!
1696045747,love,it_self,@keithbrooks Glad to see you're still around
1696046017,love,LMarle,@wude72 @boulderdiaries Thank you!
1696085443,worry,ruprictjr,Whole body is sore from moving hundreds of pieces of luggage last weekend.   Guess I should visit the gym more often
1696085512,worry,kunzangj,found rollo! and got happy  hmmm.. guess i really do need to be inserted back into the matrix 0_o\
1696085579,love,SkylineVA,@EverywhereTrip Lovely profile + website! Very neat... love the &quot;where is gary&quot; ticker!
1696085611,worry,Foxyuk,"@midnatsol hello hun, how's things going? Tell me all"
1696085703,happiness,yosoyian,@clockworkmelt LOL I feel like drunk right now...
1696085764,happiness,kunzangj,found rollo! and got happy  hmmm.. guess i really do need to be inserted back into the matrix 0_o
1696085906,happiness,worldofhiglet,Getting ready to launch the podcast of chapter 1 of &quot;Turning Left at Albuquerque&quot; this morning. I know you're excited - so am I!
1696086032,sadness,pvermaer,@orbicule wow great promo for orbicule. is there an english translation somewhere? my Norwegian isn't that good
1696086056,worry,etod,@Jazzled4life Doubtful! It's going to be on 24/2!
1696086164,happiness,Rakhan,Hitting the (fairly empty) shops in Orlando! Off to downtown Disney later  http://tinyurl.com/cdsuws
1696086188,happiness,lcaller,Right all strapped in and ready to go   http://twitpic.com/4jloj
1696086199,happiness,KailoCS,Even though it is already Monday. Thanks for the #followfriday complements - you know who you are!
1696086227,happiness,primarijus,Back from mountains
1696086443,happiness,Davina87,"@jensen_ackles New to Twitter. New to Supernatural - im only 1 day old :0) Jst ordered 1st season, after seein 1 gud random ep lastnte"
1696086496,sadness,Easternbowman,I  didnt know there was a starwars day
1696086576,hate,wolfcat,@maenad_au see i never got kyile.. not then not now ... see I must have some taste
1696086661,worry,retorta,@photojack i am tempted to say that twitter is the best thing since sliced bread  #togs
1696086840,happiness,ChellaD11,there.  She says it gives her an excuse to sleep in the other bed! LOL  They're different sizes or I would have switched them for her.
1696086886,hate,Elliinaa,Iï¿½ï¿½m home  I hate school! Now im going to do do something fun because I have very boring. I want to have something to eat  Soon back!
1696086936,sadness,missemilyjane42,Big Sugar = yet another '90's bandwagon I was too late to get on. Next S&amp;D BNL should reunite them (kind of like they did for the Odds).
1696086983,happiness,laura_elizabeth,@north385com Well I'm obsessed w/all of them - but I watched the first one again last night  glorious! where can i get a wand?
1696087034,love,ashleybella,@bealove thank you my love
1696087123,happiness,frickxx,what a great day
1696087202,happiness,missginadesigns,"@LoveLauriexox - my son plays pitcher and catcher.  Beautiful weather this past weekend for baseball, but I am exhausted!"
1696087210,worry,FourTen,"@GaryED46 I'm supposed to be bug fixing, and I'm Twittering, too. It's not good enough. It's Twitter or work. Bug fixing will have to go."
1696087271,happiness,mandiebear,@scottrmcgrew *dancing pirouette ballerina HUGS*  Morning my Awesome brudder!
1696087364,happiness,screamin_deal,@apizzle86: thanks!  and you being #80 just made my morning!
1696087460,worry,kwilke74,"I'm now totally addicted to Farm Town. Frankly, it's more fun that fixing laptops or studying the diseases that will kill us all."
1696087521,happiness,VisitPeoria,@VisitGalena - we wouldn't miss it for the world!  ICCVB meetings @VisitPeoria Mon-Wed....  the fun is just beginning
1696087567,happiness,shanonlee,"@ZaraGreen no problem, keep it comin"
1696087569,love,darrynstorm,@NatashaWhiteley congrats!
1696087600,happiness,labelladiva,hey @star45 sending some Florida sunshine your way  Supertramp ï¿½ It's Raining Again ï¿½ @DJDolceVita you m... ? http://blip.fm/~5jucn
1696087665,love,AUSome_network,"@WFBL Thanks, the more, the merrier"
1696087743,worry,KaseyElisabeth,Back from NYC... convinced on moving to the LES by Fall
1696087912,happiness,718drtv,About to Lock In on getting better  staying +
1696087942,happiness,uberbabyboomer,@missrogue wow! that is an *awesome* review; carry it with you everywhere; laminate it; read it when down;just plain cool
1696088123,love,tlb1383,@kristenkey  so true...and so poetic! beautiful
1696088134,love,peltypoo,Mommas day is may 10th! Don't forget to do something nice for your mommyyy
1696088157,happiness,catcatherino,why me? i am about to read another ecology book for two hours. its all good fun today
1696088365,happiness,chorale,"@halfwelshdragon those cakes sure look good ,,took one if it's ok with you  ummm good tks"
1696088425,worry,Dameli,@WaleDC Philly hasn't played it yet!!!  You have to do something about that!! Please
1696088433,sadness,deonnaanne,(SINGZ) SO I THINK IM JST ABT DONE BEING UR GIRRRLFRIEND....IM LEAVIN....IM LEAVIN! JST LOVE CM!
1696088579,worry,C_Vanderlinden,"@OurLittleAcre I guess, technically, I was still pregnant just a few months ago. Just with Alex instead of Elizabeth"
1696088633,worry,shelbykatu,@kristalswan You're welcome! Cutie-pie kiddo.. in your picture btw  Love those shades!
1696088693,happiness,WhitneyLoveee,Happy Birthday Mommy
1696088794,love,GregHendrickson,@gpsrunner awesome run report!   Did you see the bald eagle on the lighthouse?  That was their hangout when I last ran Discovery Park.
1696088809,love,misinformationn,Good Morning
1696088835,love,Lifes_A_Zoo,We looked at apartments this weekend.  Found one we like.  Hubby going today to try to rent one of the apartments.  Crossing Fingers
1696088846,happiness,veryyfresh,@dayzie63 LMï¿½ï¿½oï¿½o! my job is funn
1696088850,hate,EmilyWren1993,has just joined twitter. reeeally dont understand how to use this lol
1696088937,happiness,manicmai,@crazyfirebolt HAHA I LOVE THE WAY U PUT IT &quot;He lifts our feet off the ground spins us around and makes us crazier&quot;
1696089008,happiness,addictedtonkotb,@tractorqueen Will do
1696089064,worry,ShawnakaMrCute,Check out my song &quot;time to lose it&quot; on www.myspace.com/flownyce you'll enjoy it I promise
1696089080,love,rachelho,@dominicalevina oh! that's my baby picture. i try to convince myself i'm still that cute. heheh.
1696089169,love,ravegabe,"@fmlim If you do, I'm sure you'll enjoy"
1696089262,happiness,robynharton,Happy Star Wars Day - May the 4th be with you
1696089284,happiness,alipiva,Bed def beat out gym this morning  .....still snuggling w Spike.
1696089351,happiness,leabella,@robluketic  Thank you so much. That was so nice of you and I was happy to hear you voice  You've really started something Good!! xo
1696089360,love,doggiezen,@RachelleKOMO Very cute!  Don't miss out on puppy school.  Now's the time.
1696089389,happiness,BlenderNation,"Ah, that was easy  I just received the new link for the Reegie rig"
1696089536,happiness,ElrikMerlin,Just wrote up tomorrow's #DWorlds show. @DesigningWorlds followers get a feed soon: mine see it first  http://bit.ly/6jLaL
1696133121,happiness,LorelaiIsabella,"hey peoples, dont you just hate being grounded haha, im just sat eating an apple and watching death note (some anime)"
1696133172,sadness,fritzonion,"desktop quad-core Win7 boot time = 2'25&quot;, laptop dual-core w/ SSD Win7 boot time = 0' 13&quot; =&gt; SSD for desktop arrives in 2 days"
1696133272,worry,chiniehdiaz,@Pixeljunkie202 Kind of glad I never started Kings now - one less thing to be upset about
1696133339,worry,amberisgreat,wishing I were somewhere else besides here!!  Don't worry this won't dampen my day and neither will the rain
1696133453,happiness,bobbiandmike,@hcolephotos YOU'RE A BIG DAMN DEAL!!!!!!!  Have fun
1696133510,worry,mikeyhall,"another week, another org change discussion...."
1696133547,happiness,springtree,@spazzyyarn he totally got you! ;) i think it's awesome.
1696133620,happiness,SGajewski,"@infovestment LOL, very true. I've been keeping an eye out for that - they arent very tech savvy so I've been alright thus far"
1696133746,happiness,melodyvocals,@acousticalt I'll be listening!
1696133800,happiness,Aceswolf,@TheRealKeeks Not Pretty But one hell of a show  non the less
1696133809,happiness,wurpol,Happy nurses week! It's our first one as rn's
1696133820,happiness,sakurasaiko,Moving today!!  I'm so excited!
1696133938,happiness,comzeradd,back to athens. ????? ? ??????
1696134061,happiness,ivona_ak,@AlGov lmao I'm glad I'm not the only one
1696134095,happiness,rdjohnson,proud of the ceviche and bellinis turning out so well and LOVING the smell of fresh flowers in the house
1696134156,happiness,TIBlockhead,@sabrina215 YES!! cant wait. hope these vip passes help since people already campin out hahah
1696134180,sadness,abs1399,@jordanknight I'm not having a good day... can u cheer me up with a tweet?  Even Tink will do. LOL.
1696134225,love,EsaH,@solangeknowles cn i gt a twit frm u pls?  Hva gr8 shw 2nyt !
1696134386,sadness,CavataClothing,@jimmyheartcore awwwww snaaaap Jimmaaayy.  You are the man with hookups.  Too bad I'm so far away!!
1696134398,happiness,sarahbandy,@zipvojames Well......minus being related to Greg...lol.....just kidding
1696134446,love,nevaeharianna,is soo in love with beyonce's song &quot;smash into you&quot;
1696134518,happiness,smilestheace,@chetbuchanan SANJAYA FOREVER! HAHAHAHAHAHA!!!!
1696134650,happiness,shakinmybadass,@joyousnfree lol. No new diet plan...ran late for wrk so didn't hav a chance to make lunch. I ate a lot when I got hm!
1696134733,love,MRCSurprise,@QueenieCyrus Heyyy  wats up?
1696134814,worry,MizzChievouz,Mmm wasabi coated peanuts! Burns so good
1696134843,happiness,epward,Um... happy star wars day btw. Cheers to all you scruffy looking nerfherders and hot ami's out there.
1696134887,love,WanttobeHappy,... thanks everybody for your wonderful feedback re my Happiletter
1696134896,worry,Deep_Honey_7,::Ugh:: Euro Civ exam... Studio Later though
1696134918,happiness,coffee12345,I've brush my teeth but im eating Chocolates right now ha-ha just sharing
1696134932,worry,PizzaRash,"Happy Star Wars Day, everyone! May the force be with you all, be you Padawan or Jedi."
1696134998,worry,himank,@mythalez Scii-fi effects definitely look silly no doubt but its worth a watch inspite of that!!
1696135064,happiness,drmerj16,my last full week of school!
1696135084,happiness,ebemma,out shopping....
1696135090,happiness,balemar,@SoldierBeetle Your welcome hun!    They are all amazing people - make sure to say hello to them!
1696135102,happiness,LEXJUSTIS,"No Evidence, No Conviction ! Absolutely hilarious.. Makes my day every time  http://bit.ly/lrolJ"
1696135117,happiness,ReallyShecky,@cocosbutter its already good...I got to meet you!
1696135149,love,Fraize,"@jenfraiz I loves me some Jeff Lynne, and I do enjoy sitar work, but that was kinda weird. To each his own, I s'pose!"
1696135176,happiness,SuheanAlliePark,yeah  just made twitter
1696135181,happiness,educ8rshan,@peebles95 call me later so i can tell you all about the weekend. Easier over phone.
1696135306,happiness,248dp,Good Afternoon
1696135315,happiness,wpstudios,@imjustcreative having a F**Kin' great day over there Graham isn't it
1696135333,happiness,cheshiirecat,shake shake shake shake shake it
1696135368,worry,manicsue,ahhh bank holiday slept late now going to dinner in my sisters whos a real &quot;monica&quot;  hahah and im late il get cold dinner now
1696135462,worry,noannina,"got a translation offer today. couldn't say no, even though it's german  simple computer stuff mostly. and only a couple hundred words."
1696135491,love,danielkirkley,@modmark hope y'all enjoy the MusicBoat Cruise.  What a tough job - haha!!!
1696135640,happiness,RainbowSuicide,@ru5tyloxx  You're silly.
1696135705,happiness,Greegturnbull,The seat was a nice place to go
1696135707,happiness,ria_ballesteros,haiszt.. im here in the office doing nothing but tweet haha! fun!
1696135814,happiness,geenalove,@allicandy95 testing.... Hey! I gotta add you as someone to follow
1696135859,happiness,hubbit,"@czarinas78 Ah  So you've seen both. (Either way, you get to experience the fantasy of sound and shock waves in the vacuum of space. Heh.)"
1696135900,happiness,NicoleHage,I cant WAIT to be home and snuggle with my puppies! and my Fiance
1696135992,worry,rebeccaphua1996,hahas . dam tried . just nw got exam . don know how much i will get . . but i having fun today . with my pri sch friends  until 5plus . =D
1696136022,happiness,deberito,I am so happy. Keve is here for early Mother's day. Let's be quiet. He drove all night and is sleeping.
1696136131,worry,Leksilijum,Goooosh! Someone payed my LastFM subscription  ^^
1696136173,love,jamie_ox,is listening to &quot;La La Land&quot; i love it
1696136281,happiness,EbonysWorld,@shrinkingjes WHOO HOO. Congrats on getting under 200lbs
1696136375,love,Armonizar,"Getting ready to meet Laura!  Than training, even if I'm sick."
