tweet_id,sentiment,author,content
1696136477,happiness,JennyYayo,"Okay so yesterday was good went food shopping, cooked some chicken tacos and bakes some cookies!!!  Now I am back at work."
1696136591,happiness,Gen22,@meghanian I think I got it fixed! Woo hoo!
1696136625,love,Juniesgurl,"Just wanted to give a quick welcome and thanks to all of you whom I now follow or have following me, looking frward to tweeting w/ you"
1696136662,happiness,aunksunamun13,@VIVIatTheDisco Good luck on your first day !!!!
1696136901,happiness,sorenjuul,@dopenhagen are you in KL? I am  up for a drink?
1696136920,worry,ashleylynn,@edwelker make sure you practice your hooping today!
1696137023,happiness,kluper,@AsunUnique  Apple has done some impressive things for my almost 2 year old macbook. Except when I poured coffee into the keyboard.
1696137120,happiness,deirdreFTW,my c key is stating to work.  yayness.
1696137205,love,impe83,"Having indian food in the middle of Wales, very very typical, huh?"
1696137264,love,ashuyeah,"@deeeniseee eh, you're a really nice girl   How are you? miss youuuuuuu"
1696175786,worry,sharonhayes,@arodomus aww sorry to hear you are having a bad time. Remember: this too shall pass
1696175809,happiness,bethknowles,Just picked up my copies of the printed brochures I did for the BWRC. So excited
1696175856,happiness,krystinascott,"all pugged in and ready to go. device updates on, so feel free to bombard me at any time.  Time to actually get something done."
1696175895,worry,nkotbdiva,@jordanknight are you TINK'N the people on the street in NY waiting 4 friday are crazy? Brooke
1696175909,happiness,CocoCandii,Im fine also..up way to early..lol...soo those r all ur dogs? to kut3 ..i def want a pit! lol
1696176064,sadness,emaatwell,@xxPat..not that school wouldnt suck all the time
1696176102,sadness,demimyke,"blerg, damn you Monday, why must you always come.  Decent weekend, new glasses, hair color and got carded at Gamestop = awesome ego boost"
1696176189,love,photogoat,@aea1023 thanks thought you might want a flower today.
1696176218,love,9MM_NINA_ROSS,@MarieLuv  YOU MAKIN' ME HORNY
1696176277,worry,JPhelan,The phones are lit up like christmas trees. Go to work people. You don't have to get everything done on monday.
1696176282,worry,EarthToEmilee,Happy Star Wars Day // Will Week
1696176294,love,stephooba,@jordanknight  yes really if it is that time of day again.   xxxxxxxxxxxxxxxxx
1696176315,happiness,charuncc,Waking up .....working....Happy as can be!  Its gonna be a great day today... I can see it..and im not sore from Running yesterday!!!
1696176467,happiness,talentedaxis,listening to the online radio; oldies
1696176696,happiness,RoisinMcK,"Wool, time for the top cote"
1696176708,happiness,wonderjing,"says livejournal is being a bee-eye-tee-see-hedge. Dum dee dum, ok back to work!"
1696176811,happiness,thecartoonguy,Apparently today is Happy Star Wars day.  I'm suppose to say may the 4th be with you.
1696176875,happiness,aarthycrazy,@richa_august84 haha...  may be.. hehe.. I might have been imported.  but i love the heat... love playing football on a hot day....
1696176930,love,Lauriix3,Can someone chemics ?
1696176955,love,jennipuh,"the big boss is out all week.. small yay. free lunch for the office today, big yay!"
1696176975,happiness,tadbarker,@wossy http://twitpic.com/4jjdx - Soak your had in hot water (but not boiling) for about 30mins - it'll pull them right out
1696176998,happiness,jbandmeintern,@stylenoirgossip such a great idea!
1696177079,love,traveljunkyhols,Nobody does it better than www.traveljunky.com Not even half as good   ? http://blip.fm/~5jv7j
1696177164,worry,Linspot,@kirstiealley that is soooo scary! Be careful! We only have one Kirstie!
1696177212,worry,latexloverm,"@darlsXzpott3r I'm doing good thanks   And yourself? and sorry, lil busy at the moment."
1696177395,worry,misinformationn,"@ddlovato who said demi can't wear her Converse with her dress oh baby, that's just demi."
1696177526,love,wx1901,@pseudosophical YAY YOU! So proud of you!  and I'm not even being sarcastic. Even though you told me to shut the fuck up.
1696177658,happiness,pamdemonium,"@ngeow Yeah, planning to do that actually. Got a Kinokuniya discount card, so I'm going to splurge.  Just worried about being overwhelmed."
1696177672,worry,Jo4nz,Definition of senioritis: Me. About to go to chem II and calculus. Not good classes to feel like slackin
1696177723,happiness,katieekayy,@jackalltimelow I just got my JAGK shirt in the mail! Omg I love it!!!  see you saturday!!
1696177823,worry,Jeffdc5,@BadAsh77 got it i'll send you an email in a lil bit i have a lot to say
1696177885,worry,Kpengell,@gthogan I think you forgot a couple exclamation points.
1696177933,sadness,kittymeadow,@t_rothlisberger That's fucking awesome!  *bookmark*
1696178078,happiness,meganob,It is going to be a beautiful day!
1696178123,worry,Aceswolf,@TheRealKeeks Thats ok Keeks I'll Pass the 151 to you that will chill you out
1696178138,worry,busymom4kc,Have 3 of the 5 grandbabies again today. 19 month old twins and a 3 1/2 month infant. I love every minute of it too.
1696178305,happiness,JoElizabeth,@TSchryver ahh! Yay!  so you're gonna get it?
1696178538,happiness,Parellifanatic,"I have a 4-H lamb meeting. It should be fun. And it is sunny! Yay! I can play with my horses this afternoon. Clap, clap, clap!!!"
1696178662,hate,Lindukka,"oh, it's raining... i haaaate it!  It was a great violin lesson&lt;3"
1696178721,happiness,bluehaus,@isaacn86 Thanks! Funny cause it's true!
1696178742,worry,sachin_damle,Trying to figure out the perfect way of leading a principled life
1696178748,happiness,princelmoro,lay by the pool and take a nap. my agenda for the day
1696178797,sadness,isseykun,@Afey umm how abt a comment like that :p &quot;i dont like this&quot;
1696178859,worry,MrsSchuler,@OfficialBabyV I wish you where going to be in the Saga
1696178878,worry,sayhellorachel,check out the flyer i designed for the notary and retrograde: http://rachellovespeace.blogspot.com let me know what you think
1696178883,happiness,abhishek78,shout out to Sanjeev! thank you for being my first follower  on twitter.
1696178898,sadness,katvanorden,@jordanknight I have now officially resigned myself to never knowing what Tink! means....
1696178900,happiness,FlipFlopFLO,high &amp; dry goin to have an ice cream now with my best friend.
1696178907,happiness,texeyes,@atxtraveler thanks! I will try #boarding out
1696179036,happiness,prophetsex,"Yes, he's really back!: I couldn't wait for this day to arrive and finally it's here! Gale is back!!!  I'm pos.. http://tinyurl.com/dzzaf5"
1696215700,happiness,KevinJacobsen,Tonight @ 10 on The Northland's NewsCenter we kick off a week long look at Great Summer Getaways in the Northland! Don't miss it!
1696215707,worry,jmulvena,Now I'm following you Ah Ha! Love your laff
1696215760,sadness,setxtweetup,@mickster09 You don't have to rub it in.
1696215851,happiness,kazzie_,"Good mornin. Today will end early, woo. Gonna work on rick's surprise PROJECT DUE ON TUESDAY"
1696215859,love,Emilemily,"Loves the 2nd half of even days, orch and jazz band with daddy"
1696215875,happiness,evakallai,wishing you all a happy monday and a wonderful start to this week ! Make it a good one
1696215884,love,OMGAPANDA,@MusicIsLife377 that's a good attitude
1696215889,happiness,SickzEight,"It's a good day! The lake is a mirror, the kids are happy, and I get to clean the cabin today... Err two outta three ain't bad!"
1696215938,love,japadog,"Thank you all new, first time Japa Dog customers! Twitter spreads the word! We like new customers"
1696216001,worry,rocsidiaz,@JustZIPP hey rocstar
1696216005,worry,ashley_aa,monday morning. what to do. ...puzzles!
1696216079,happiness,sensico,"Well, I'm here, good morning/brunch-ish I took my exam, think I did good"
1696216127,happiness,Natalie_O,"@juliannebritton Ohhh, i really want to see Coraline, it seems really good"
1696216134,happiness,helloveggie,@CraftedClay  most name brands have dairy even if it's called 'semi-sweet' or 'dark'.  I'll try to get some in the HelloVeggies Store!
1696216151,sadness,naeem_coza,"@stii no, it makes you realise how doomed humanity in USA is"
1696216189,love,silfosgnm,"hi everyone, hoping all of you have a good week"
1696216204,happiness,SaucyChp,"bye y'all wolverine soon  ooaf hugh jackman, tell ya what he can sctrahc me anytime ;)"
1696216362,worry,HeatherShea,@The_Gov hi gov!! How are you?
1696216458,happiness,KYTgirl,i am listening this song &quot;shattered&quot; by Tynisha keli   www.myspace.com/tynishakeli
1696216463,worry,LittleLiverbird,@scooby867 Cheers for that! Will have a look at that later and hopefully get sorted!
1696216552,love,mcflyapril,"Supernatural was mega good  Now I'm off to bed, urgh long day of school tomorrow x"
1696216555,happiness,chrissc85,"Today I plan on taking my music history final, then catching up on some movies at my movie theatre."
1696216646,worry,AlandrusLesene,"@mrjoecool well praise the lord 4 gud moods i kno i need 2 b 1, im workn out ma thighs &amp; these dark clouds is scaring me"
1696216707,love,AndSEOrew,Love thy self. Keep it simple. Learn Tai Chi. Those are my aims today. Beat up ankle is less swollen  I am on a no negotiation vacation!
1696216735,happiness,garethjsmith,@mercedez000 Ta very much!  Happy B-Day to G-son
1696216824,sadness,Rinari,"@dragonblogger My pleasure  I really enjoy your random word poetry, and am disappointed when I miss out on participating!"
1696216843,happiness,ShaktiShiloh,Shakti's celebrating her 4th Birthday today!
1696216965,happiness,eline90,@esmeeworld Good luck tonight! have fun
1696216980,happiness,michjonas35,@Jonasbrothers i can't wait! its most definately going to be amazing.  &lt;3 michelle
1696217034,happiness,JoeCascio,@janeporricelli She lives!  You were so Twitter quiet after the race. Recovering or celebrating?  ps. #20 Fem. in your 1st marathon Wow!
1696217113,worry,REMann,A little bit of good news.
1696217267,happiness,Natalichka,@bellaphonic yay! #iPhone goodness is so fun!
1696217274,happiness,mogieg,"@SWrightBoucher Hi Susan, read your blog.  It's really good.  I look forward for the tweet updates"
1696217365,worry,TheRealKristi,Jaydiohead &quot;No Karma&quot; ? http://twt.fm/91610 #musicmonday This is not the android I was looking for. But it'll do.
1696217367,sadness,plamoni,"@tuaw In case no one gave you a heads up, AT&amp;T just put out an iPhone app for account management (MyWireless) I'd love to see a review"
1696217515,worry,jayce2242,virus hunting on computer - always wondering what it will destroy
1696217745,happiness,KimG84,"has just come back from horse riding, what a brilliant day"
1696217775,happiness,Jemstaa,@sozah Morning Sunshine
1696217783,love,marniepehrson,@luannarodham nothing sweeter than YOUR 4-year-old!
1696217808,worry,Speaker99,"If you carry your childhood with you,  you never become old..A. Sutzkever"
1696217846,happiness,katbockli,@DuongSheahan so nice to meet you too! @NancyLoo is the best for bringing me along
1696217897,happiness,vhgs,@TheMandyMoore so looking forward to your new album
1696217961,happiness,trickassshane,Feeling really good about my performance on the AP Government &amp; Politics exam this morning.  Going to lunch with Krista.
1696217999,happiness,Alicia_K_N,This weekend I started a &quot;Healthy Lifeestyle&quot; - not Diet!     Let's see how it goes - will keep ya posted on my progress.
1696218148,love,SuzanneBuyink,@solangeknowles Nice!!!!!!!! I WILL be there
1696218175,happiness,mopars0,"@Blanquis26  Morning, hope you have a super day...enjoy !"
1696218307,happiness,thomasharbin,@wendaybird silly wendy. You know I don't speak French  just a few more hours to study before this ride begins!
1696218432,worry,chodiebear,"@DaisyCurlyCat oh wow, daisy, that is TOO cute for words!!"
1696218459,sadness,thespottedduck,@Etsy never noticed that before but you're right! guess that's because my heart is always dreaming of travel...
1696218489,worry,adrinux,"@martinb9999 need to get an intel based mac 1st   but this impacts on dual core vs quad choice, latter probably better for virtualization"
1696218589,happiness,maehng,@MaddieWan Maddie starts working? WATCH OUT WORLD!
1696218596,happiness,mar_sambe,"someone said after wolverine they feel like watching x-men all over again. They're right! Now back to business, proposal, yippie!"
1696218612,happiness,Aly3s0n5,@MichalkaAlyson I spell my name alyson too! Aly for short! We spell it the best
1696218816,worry,Saralino,@gfalcone601 I think sandwiches or something like this with ham and cheese
1696218837,sadness,Rydith,What am I doing atm? http://twitpic.com/4jmeh Oh yeah. Apple Juice  I'm such a rebel!
1696219103,worry,laurclark,listening to my future roomie speak in chapel
1696219153,happiness,anniemare,"@timhahnproject Heh.  When I moved into my house Pius was having a pep rally, so there was cheering and a band."
